title,title_link,likes,pub_points,popularity,description,latest_version,latest_version_release_date,provided_license,is_beta_version,sdk,platform,documentation_link,verified_publisher,dependencies,github_link
pusher_beams,https://pub.dev/packages/pusher_beams,30,150,92,"Official Flutter Plugin for Pusher Beams, receive notifications easily on your Flutter application with Pusher Beams.",1.1.1,"Sep 19, 2022",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, WEB",https://pub.dev/documentation/pusher_beams/latest/,pusher.com,"flutter,pusher_beams_android,pusher_beams_ios,pusher_beams_platform_interface,pusher_beams_web,uuid",https://github.com/pusher/push-notifications-flutter
measure_size,https://pub.dev/packages/measure_size,30,160,96,A widget that provides a callback that is triggered when its size changes,4.0.0,"Sep 8, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/measure_size/latest/,qrl.app,flutter,https://github.com/mhrst/measure_size
opengl,https://pub.dev/packages/opengl,30,130,42,"OpenGL 4.6 FFI bindings for Dart. Supports Linux, macOS and Windows.",0.6.0,"Sep 2, 2022",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/opengl/latest/,unverified uploader,ffi,https://gitlab.com/ext/dart-opengl
screenshot_modes,https://pub.dev/packages/screenshot_modes,30,90,63,"easy automatics way for take screenshot for your app , screenshot mode work as plugin for device_preview package",1.0.1,"Aug 9, 2022",Apache-2.0,,,,https://pub.dev/documentation/screenshot_modes/latest/,iraqify.com,"device_preview,flutter,platform,provider",https://github.com/Ali1Ammar/screenshot_modes
left_scroll_actions,https://pub.dev/packages/left_scroll_actions,30,140,89,A simple use left-scroll-actions widget like WeChat. Slide to left and you can see buttons.,2.1.2,"Aug 1, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/left_scroll_actions/latest/,fluttercandies.com,flutter,https://github.com/mjl0602/left-scroll-actions
fsearch,https://pub.dev/packages/fsearch,30,115,72,To help developers build the most beautiful search bar.,2.0.0,"Jun 6, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/fsearch/latest/,unverified uploader,flutter,https://github.com/Fliggy-Mobile/fsearch
list_treeview,https://pub.dev/packages/list_treeview,30,140,88,A treeview for Flutter. Based on the listview. Infinitely increasing child levels and child nodes.,0.3.1,"Jun 2, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/list_treeview/latest/,unverified uploader,flutter,https://github.com/sooxie/list_treeview
smooth_video_progress,https://pub.dev/packages/smooth_video_progress,30,150,92,An interpolated progress builder for video_player controllers,0.0.4,"May 21, 2022",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, MACOS, WEB",https://pub.dev/documentation/smooth_video_progress/latest/,timcreated.it,"flutter,flutter_hooks,video_player",https://github.com/timcreatedit/smooth_video_progress
flutter_qjs,https://pub.dev/packages/flutter_qjs,30,80,75,This plugin is a simple js engine for flutter using the `quickjs` project. Plugin currently supports all the platforms except web!,0.3.7,"May 19, 2022",MIT,,,,https://pub.dev/documentation/flutter_qjs/latest/,unverified uploader,"ffi,flutter",https://github.com/ekibun/flutter_qjs
momo_vn,https://pub.dev/packages/momo_vn,30,130,73,"Integrate open MoMo.VN application for payment. Once completed, the system will record data of success or failure. From there handle the next step.",2.0.2,"Apr 18, 2022",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/momo_vn/latest/,minhvn.net,"eventify,flutter",https://github.com/minhvn/momo.vn
card_flip,https://pub.dev/packages/card_flip,30,80,58,A flip card layout Flutter project.,0.0.5,"Apr 11, 2022",BSD-3-Clause,,,,https://pub.dev/documentation/card_flip/latest/,unverified uploader,flutter,https://github.com/ZuYun/card_flip
test_cov_console,https://pub.dev/packages/test_cov_console,30,160,90,Command line utility to read lcov.info and print the coverage report to console.,0.2.2,"Mar 13, 2022",Apache-2.0,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/test_cov_console/latest/,unverified uploader,,https://github.com/DigitalKatalis/test_cov_console
shelf_multipart,https://pub.dev/packages/shelf_multipart,30,160,92,shelf_multipart parses multipart and form-data requests for shelf handlers.,1.0.0,"Feb 9, 2022",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/shelf_multipart/latest/,simonbinder.eu,"http_parser,mime,shelf,string_scanner",https://github.com/simolus3/goodies.dart/tree/main/shelf_multipart
encryptor,https://pub.dev/packages/encryptor,30,160,90,AES with PKCS7 padding encryption with simple encrypt/decrypt functions.,0.0.1,"Jan 17, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/encryptor/latest/,unverified uploader,"crypto,encrypt,flutter",https://github.com/baseplate77/encryptor
palestine_first_run,https://pub.dev/packages/palestine_first_run,30,150,59,"Lightweight and easy check if the app runs for its first time, apply that to custom calls.",0.0.14,"Jan 12, 2022",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/palestine_first_run/latest/,msayed.net,"flutter,shared_preferences",https://github.com/msayed-net/PalestineDevelopers
junitreport,https://pub.dev/packages/junitreport,30,150,85,Generate JUnit XML reports from dart test runs. Transforms the output of dart or flutter tests to JUnit style XML,2.0.2,"Jan 6, 2022",WTFPL,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/junitreport/latest/,unverified uploader,"args,intl,testreport,xml",https://github.com/TOPdesk/dart-junitreport
lucifer,https://pub.dev/packages/lucifer,30,100,0,"A fast, light-weight web framework to provide a simple way to fulfill the needs of many modern web server these days.",1.0.7,"Dec 16, 2021",BSD-3-Clause,,,,https://pub.dev/documentation/lucifer/latest/,unverified uploader,"cryptography,dart_jsonwebtoken,dotenv,http_parser,http_status_code,logger,mime,mime_type,mustache_template,queue,sanitize_html,uuid",https://github.com/salkuadrat/lucifer
learning_face_detection,https://pub.dev/packages/learning_face_detection,30,130,71,The easy way to use ML Kit for face detection in Flutter.,0.0.3,"Nov 23, 2021",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/learning_face_detection/latest/,unverified uploader,"flutter,learning_input_image",https://github.com/salkuadrat/learning/tree/master/packages/learning_face_detection
bootstrap_flutter,https://pub.dev/packages/bootstrap_flutter,30,140,56,Aplicação de responsividade do bootstrap para facilitar a criação de multiplos tamanhos de telas em seus projetos,1.0.0,"Nov 17, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/bootstrap_flutter/latest/,gabul.dev,"flutter,golden_toolkit",https://github.com/gabuldev/bootstrap_flutter
matomo,https://pub.dev/packages/matomo,30,130,77,"Cross-platform Matomo tracking for Flutter, using the Matomo API and written in pure Dart.",1.1.0,"Nov 6, 2021",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/matomo/latest/,unverified uploader,"fk_user_agent,flutter,http,logging,package_info_plus,shared_preferences,universal_html,uuid",https://github.com/poitch/dart-matomo
curved_nav_bar,https://pub.dev/packages/curved_nav_bar,30,140,85,"Bottom nav bar with FAB, You can use FAB as a middle tab or perform other operations like, open popup or open camera.",0.0.2,"Oct 18, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/curved_nav_bar/latest/,boffincoders.com,flutter,https://github.com/boffincoders/flutter-curved-bottom-nav-bar
update_notification,https://pub.dev/packages/update_notification,30,110,58,Check if the user has recent version of your Flutter app.,1.0.1,"Sep 22, 2021",unknown,,FLUTTER,"ANDROID, IOS, MACOS",https://pub.dev/documentation/update_notification/latest/,unverified uploader,"collection,cupertino_icons,flutter,html,http,package_info,url_launcher",https://github.com/d2itechnology/update_notification
sim_data,https://pub.dev/packages/sim_data,30,150,89,A Flutter plugin to retrieve Sim cards data - dual sim support - only Android for now.,0.0.2,"Sep 19, 2021",MIT,,FLUTTER,ANDROID,"https://github.com/vkammerer/sim_data.git,https://pub.dev/documentation/sim_data/latest/",vincent-kammerer.com,flutter,https://github.com/vkammerer/sim_data.git
simple_auth,https://pub.dev/packages/simple_auth,30,120,81,Simple Auth is the simplest way to authenticate your users/apis.,2.0.10,"Jun 8, 2021",BSD-3-Clause,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/simple_auth/latest/,unverified uploader,"crypto,http,meta",https://github.com/clancey/simple_auth
panels,https://pub.dev/packages/panels,30,80,2,"Panels is a flutter package that aims to provide a set of useful desktop UI panels that can move around, dock and tab like we expect in more robust desktop applications.",0.0.3,"May 20, 2021",Apache-2.0,,,,https://pub.dev/documentation/panels/latest/,blankstdio.com,flutter,https://github.com/BlankSTDIO/panels
ss_bottom_navbar,https://pub.dev/packages/ss_bottom_navbar,30,60,24,A new Flutter package.,0.1.1,"May 17, 2021",BSD-2-Clause,,,,https://pub.dev/documentation/ss_bottom_navbar/latest/,unverified uploader,"flutter,provider",https://github.com/NBK-Group/ss_bottom_navbar
scroll_indicator,https://pub.dev/packages/scroll_indicator,30,140,92,Scroll indicator with listening controller of listview or gridview.,0.0.3,"May 6, 2021",MIT,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/scroll_indicator/latest/,saddamnur.xyz,flutter,https://github.com/muhammadsaddamnur/scroll_indicator
smooth_sort,https://pub.dev/packages/smooth_sort,30,160,72,A Flutter package for adding wonderful and custom sorting animations.,2.0.1,"Apr 17, 2021",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/smooth_sort/latest/,ayushagarwal.ml,flutter,https://github.com/mdg-soc-19/smooth-sort
speech_bubble,https://pub.dev/packages/speech_bubble,30,150,83,A widget that emulates a speech bubble in flutter.,0.0.9,"Apr 10, 2021",BSD-2-Clause,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/speech_bubble/latest/,unverified uploader,flutter,https://github.com/NilsBacke/PHSpeechBubble
keep_keyboard_popup_menu,https://pub.dev/packages/keep_keyboard_popup_menu,30,65,76,A popup menu that will keep keyboard open.,2.0.5,"Apr 9, 2021",MIT,,,,https://pub.dev/documentation/keep_keyboard_popup_menu/latest/,unverified uploader,"flutter,flutter_keyboard_visibility",https://github.com/PegasisForever/keep_keyboard_popup_menu
date_utils,https://pub.dev/packages/date_utils,30,120,91,A Dart library for manipulating DateTimes.,0.2.0,"Apr 6, 2021",Apache-2.0,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/date_utils/latest/,jpryan.me,intl,https://github.com/apptreesoftware/date_utils
pull_to_reveal,https://pub.dev/packages/pull_to_reveal,30,40,17,A simple Flutter widget that wraps a `ListView` and selectively renders a hidden top element based on user scroll behavior.,0.0.2,"Dec 2, 2020",MIT,0.0.3-nullsafety.0,,,,unverified uploader,flutter,https://github.com/craiglabenz/flutter_pull_to_reveal
benchmark,https://pub.dev/packages/benchmark,30,120,57,A full featured library for writing and running Dart benchmarks.,0.3.0,"Mar 5, 2021",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/benchmark/latest/,wolfenra.in,"args,meta",https://gitlab.com/wolfenrain/benchmark
mdi,https://pub.dev/packages/mdi,30,40,90,Material Design Icons for Flutter from the materialdesignicons.com community.,4.0.0,"Aug 8, 2020",Artistic-2.0,5.0.0-nullsafety.0,,,,vyperium.com,flutter,https://github.com/vyperium/mdi-dart
flutter_wear,https://pub.dev/packages/flutter_wear,30,40,0,This is a Flutter plugin for WearOS devices. It helps in retrieving the shape of the watch face and handles the mode changes of the wear device.,0.1.1,"May 17, 2020",MIT,,,,,souvikbiswas.com,flutter,https://github.com/sbis04/flutter_wear.git
flutter_multi_carousel,https://pub.dev/packages/flutter_multi_carousel,30,30,74,A simple Carousel Package with multiple types and configurations.,1.0.3,"Feb 28, 2020",MIT,,,,,unverified uploader,flutter,https://github.com/GeekyAnts/flutter-carousel
livestream,https://pub.dev/packages/livestream,30,40,60,LiveStream is a simple class which makes communication easy among different modules of your application.,1.0.2,"Feb 21, 2020",Apache-2.0,,,,,shreyaspatil.dev,,https://github.com/PatilShreyas/LiveStream-Flutter
finance_quote,https://pub.dev/packages/finance_quote,30,40,21,"A multi-platform API to retrieve quote information and prices for stocks (e.g. Amazon, Google), commodities (e.g. Gold, Oil) and crypto-currencies (e.g. Bitcoin, Ethereum).",0.1.2,"Sep 19, 2019",MIT,,,,,unverified uploader,"html,http,intl,logger,meta",https://github.com/ismaelJimenez/finance_quote
flutter_json_widget,https://pub.dev/packages/flutter_json_widget,30,40,73,A Json viewer widget for flutter. Shows json data in an extensible list. Makes data readable on the phone easily.,1.0.2,"Aug 5, 2019",BSD-3-Clause,,,,,unverified uploader,flutter,https://github.com/demdog/flutter_json_widget
wave_progress_bars,https://pub.dev/packages/wave_progress_bars,30,40,63,A package provides an easy way to add wave bars in Flutter project.,0.1.0,"May 15, 2019",Apache-2.0,,,,,unverified uploader,flutter,https://github.com/rajajain08/wave_progress_bars
rich_alert,https://pub.dev/packages/rich_alert,30,40,67,"Flutter Alert Dialogs for the ""rich"". Used for rendering beautiful untraditional alert dialogs in Flutter apps.",0.1.32,"Dec 9, 2018",BSD-3-Clause,,,,,unverified uploader,"cupertino_icons,flutter",https://github.com/thedejifab/rich_flutter_dialog
dart_helper_utils,https://pub.dev/packages/dart_helper_utils,29,150,71,"This package offers a collection of Dart utilities, tools for converting dynamic objects to various types, and extending core Dart classes with extensions.",2.2.1,"Jul 30, 2024",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/dart_helper_utils/latest/,unverified uploader,"intl,mime",https://github.com/omar-hanafy/dart_helper_utils
idb_shim,https://pub.dev/packages/idb_shim,29,160,94,"indexed_db dart base interface with implementation for native (browser), file (io) and in memory.",2.6.0+5,"Jul 23, 2024",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/idb_shim/latest/,tekartik.com,"collection,meta,path,sembast,web",https://github.com/tekartik/idb_shim.dart/tree/master/idb_shim
fl_location,https://pub.dev/packages/fl_location,29,160,94,A plugin that can access the location services of each platform and collect device location data.,4.0.0,"Jul 23, 2024",MIT,,FLUTTER,"ANDROID, IOS, WEB",https://pub.dev/documentation/fl_location/latest/,unverified uploader,"fl_location_platform_interface,fl_location_web,flutter",https://github.com/Dev-hwang/flutter_location/tree/master/fl_location
pushy_flutter,https://pub.dev/packages/pushy_flutter,29,115,91,The official Pushy SDK for Flutter apps.,2.0.22,"Jul 18, 2024",MIT,,FLUTTER,"ANDROID, IOS",https://pub.dev/documentation/pushy_flutter/latest/,pushy.me,"flutter,get,js,universal_html",https://github.com/pushy/pushy-flutter
yt,https://pub.dev/packages/yt,29,160,65,Native Dart interface to multiple YouTube REST APIs including the Data API.,2.2.5+6,"Jul 17, 2024",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WINDOWS",https://pub.dev/documentation/yt/latest/,muayid.com,"args,csv,dio,fling_pickle,googleapis_auth,http,http_parser,json_annotation,loggy,retrofit,stemmer,universal_io,yaml",https://github.com/faithoflifedev/yt
timelines_plus,https://pub.dev/packages/timelines_plus,29,160,92,Just updated version of Timelines package. Note: this is just updated version of this package: https://pub.dev/packages/timelines,1.0.3,"Jul 14, 2024",BSD-3-Clause,,FLUTTER,"ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/timelines_plus/latest/,unverified uploader,flutter,https://github.com/sawin0/timelines_plus
bones_api,https://pub.dev/packages/bones_api,29,150,77,"Bones_API - A powerful API backend framework for Dart. It comes with a built-in HTTP Server, route handler, entity handler, SQL translator, and DB adapters.",1.7.12,"Jul 12, 2024",MIT,,"DART, FLUTTER","ANDROID, IOS, LINUX, MACOS, WEB, WINDOWS",https://pub.dev/documentation/bones_api/latest/,unverified uploader,"archive,args,args_simple,ascii_art_tree,async_events,async_extension,collection,crclib,crypto,dart_spawner,data_serializer,docker_commander,gcloud,googleapis_auth,graph_explorer,hotreloader,http,logging,map_history,mercury_client,meta,mime,mysql1,path,petitparser,postgres,project_template,reflection_factory,resource_portable,shared_map,shelf,shelf_gzip,shelf_letsencrypt,shelf_static,statistics,stream_channel,swiss_knife,yaml,yaml_writer",https://github.com/Colossus-Services/bones_api
